id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number
77955,A27BPRHBM28XZS,181,3/10/17 9:31,1.48914E+12,O,1853,5246,0.84,0.6,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-48,-31,-75,0,FALSE,combined,42,30,8,20,0
77956,A27BPRHBM28XZS,182,3/10/17 9:31,1.48914E+12,X,3512,5246,0.16,0.12,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-48,-74,-60,-60,FALSE,combined,8,7,42,43,0
77957,A27BPRHBM28XZS,183,3/10/17 9:31,1.48914E+12,X,2675,5246,0.36,0.08,left,1,0.1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-48,-98,-71,-98,FALSE,combined,18,0,32,5,0
77958,A27BPRHBM28XZS,184,3/10/17 9:31,1.48914E+12,O,3195,5246,0.48,0.72,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-48,-25,-55,0,FALSE,combined,24,36,26,14,0
77959,A27BPRHBM28XZS,185,3/10/17 9:31,1.48914E+12,X,2186,5148,0.1,0.56,left,0.02,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-98,16,25,16,FALSE,combined,1,26,0,24,0
77960,A27BPRHBM28XZS,186,3/10/17 9:31,1.48914E+12,X,1928,5148,0.66,0.74,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-98,44,61,44,FALSE,combined,33,36,17,14,0
77961,A27BPRHBM28XZS,187,3/10/17 9:32,1.48914E+12,X,1100,5148,0.26,0.1,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-98,4,15,15,FALSE,combined,12,5,38,45,0
77962,A27BPRHBM28XZS,188,3/10/17 9:32,1.48914E+12,X,1388,5148,0.56,0.56,right,1,0.06,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-98,74,60,60,FALSE,combined,26,2,24,1,0
77963,A27BPRHBM28XZS,189,3/10/17 9:32,1.48914E+12,X,1558,5148,0.04,0.22,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-98,11,2,11,FALSE,combined,2,12,48,38,0
77964,A27BPRHBM28XZS,190,3/10/17 9:32,1.48914E+12,X,4556,5163,0.28,0.94,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,15,12,134,12,FALSE,combined,14,46,36,4,0
77965,A27BPRHBM28XZS,191,3/10/17 9:32,1.48914E+12,X,1174,5163,0.78,0.32,right,1,0.2,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,15,11,4,4,FALSE,combined,39,2,11,8,0
77966,A27BPRHBM28XZS,192,3/10/17 9:32,1.48914E+12,O,1142,5163,0.38,0.52,left,1,0.02,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,15,13,9,0,FALSE,combined,20,0,30,1,0
77967,A27BPRHBM28XZS,193,3/10/17 9:32,1.48914E+12,O,1281,5163,0.36,0.84,right,1,0.4,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,15,47,99,0,FALSE,combined,19,17,31,3,0
77968,A27BPRHBM28XZS,194,3/10/17 9:32,1.48914E+12,O,1592,5163,0.7,0.54,right,1,0.1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,15,60,40,0,FALSE,combined,35,3,15,2,0
77969,A27BPRHBM28XZS,195,3/10/17 9:33,1.48914E+12,O,1578,5163,0.72,0.38,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-106,-44,0,FALSE,combined,36,19,14,31,0
77970,A27BPRHBM28XZS,196,3/10/17 9:33,1.48914E+12,X,2083,5163,0.5,0.5,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-11,-19,-11,FALSE,combined,24,26,26,24,0
77971,A27BPRHBM28XZS,197,3/10/17 9:33,1.48914E+12,X,1676,5163,0.52,0.44,left,1,0.02,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-125,-80,-125,FALSE,combined,27,1,23,0,0
77972,A27BPRHBM28XZS,198,3/10/17 9:33,1.48914E+12,X,1503,5163,0.26,0.6,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-16,-38,-38,FALSE,combined,13,30,37,20,0
77973,A27BPRHBM28XZS,199,3/10/17 9:33,1.48914E+12,O,1433,5163,0.36,0.08,left,1,0.02,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-97,-70,0,FALSE,combined,19,0,31,1,0
77974,A27BPRHBM28XZS,200,3/10/17 9:34,1.48914E+12,O,2477,5163,0.4,0.68,right,0.1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-25,-47,0,FALSE,combined,2,34,3,16,0
77975,A27BPRHBM28XZS,201,3/10/17 9:34,1.48914E+12,X,1579,5163,0.04,0.32,left,0.4,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-9,-18,-9,FALSE,combined,0,17,20,33,0
77976,A27BPRHBM28XZS,202,3/10/17 9:34,1.48914E+12,O,1461,5163,0.04,0.48,right,1,0.8,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-63,-29,0,FALSE,combined,3,19,47,21,0
77977,A27BPRHBM28XZS,203,3/10/17 9:35,1.48914E+12,X,2494,5163,0.06,0.36,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-39,-52,-39,FALSE,combined,3,18,47,32,0
77978,A27BPRHBM28XZS,204,3/10/17 9:35,1.48914E+12,X,1314,5163,0.12,0.88,left,1,0.02,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-17,-125,-17,FALSE,combined,6,0,44,1,0
77979,A27BPRHBM28XZS,205,3/10/17 9:35,1.48914E+12,X,1970,5146,0.52,0.38,right,0.8,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-17,9,13,13,FALSE,combined,20,19,20,31,0
77980,A27BPRHBM28XZS,206,3/10/17 9:35,1.48914E+12,X,1356,5146,0.12,0.84,left,0.2,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-17,34,94,34,FALSE,combined,3,41,7,9,0
77981,A27BPRHBM28XZS,207,3/10/17 9:35,1.48914E+12,X,1091,5146,0.26,0.62,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-17,28,40,28,FALSE,combined,13,31,37,19,0
77982,A27BPRHBM28XZS,208,3/10/17 9:35,1.48914E+12,X,1488,5146,0.72,0.32,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-17,62,22,22,FALSE,combined,37,15,13,35,0
77983,A27BPRHBM28XZS,209,3/10/17 9:35,1.48914E+12,O,1125,5146,0.8,0.62,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-17,118,32,0,FALSE,combined,39,31,11,19,0
77984,A27BPRHBM28XZS,210,3/10/17 9:35,1.48914E+12,O,2308,5174,0.76,0.28,left,0.2,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,28,-21,-7,0,FALSE,combined,8,14,2,36,0
77985,A27BPRHBM28XZS,211,3/10/17 9:36,1.48914E+12,X,1723,5174,0.52,0.6,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,28,-63,-13,-13,FALSE,combined,25,30,25,20,0
77986,A27BPRHBM28XZS,212,3/10/17 9:36,1.48914E+12,O,2079,5174,0.72,0.34,left,1,0.06,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,28,-76,-38,0,FALSE,combined,36,1,14,2,0
77987,A27BPRHBM28XZS,213,3/10/17 9:36,1.48914E+12,X,1768,5174,0.34,0.06,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,28,-15,-5,-5,FALSE,combined,18,2,32,48,0
77988,A27BPRHBM28XZS,214,3/10/17 9:36,1.48914E+12,X,5931,5174,0.56,0.56,right,0.02,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,28,-11,-14,-14,FALSE,combined,0,27,1,23,0
77989,A27BPRHBM28XZS,215,3/10/17 9:36,1.48914E+12,O,3993,5161,0.82,0.82,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-13,-85,-78,0,FALSE,combined,41,41,9,9,0
77990,A27BPRHBM28XZS,216,3/10/17 9:36,1.48914E+12,O,1421,5161,0.4,0.28,left,0.06,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-13,-89,-74,0,FALSE,combined,1,13,2,37,0
77991,A27BPRHBM28XZS,217,3/10/17 9:36,1.48914E+12,O,2580,5161,0.12,0.52,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-13,-54,-132,0,FALSE,combined,6,26,44,24,0
77992,A27BPRHBM28XZS,218,3/10/17 9:37,1.48914E+12,X,891,5161,0.52,0.36,right,0.1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-13,-63,-8,-8,FALSE,combined,3,18,2,32,0
77993,A27BPRHBM28XZS,219,3/10/17 9:37,1.48914E+12,O,2096,5161,0.2,0.48,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-13,-11,-31,0,FALSE,combined,11,24,39,26,0
77994,A27BPRHBM28XZS,220,3/10/17 9:37,1.48914E+12,O,2026,5161,0.14,0.58,right,1,0.2,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,20,44,0,FALSE,combined,7,1,43,9,0
77995,A27BPRHBM28XZS,221,3/10/17 9:37,1.48914E+12,X,2085,5161,0.28,0.16,left,1,0.06,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,42,71,42,FALSE,combined,14,0,36,3,0
77996,A27BPRHBM28XZS,222,3/10/17 9:37,1.48914E+12,O,1930,5161,0.42,0.42,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,15,17,0,FALSE,combined,21,21,29,29,0
77997,A27BPRHBM28XZS,223,3/10/17 9:37,1.48914E+12,X,1317,5161,0.78,0.58,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,130,68,130,FALSE,combined,38,28,12,22,0
77998,A27BPRHBM28XZS,224,3/10/17 9:37,1.48914E+12,X,1413,5161,0.08,0.36,left,0.8,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,70,97,70,FALSE,combined,3,19,37,31,0
77999,A27BPRHBM28XZS,225,3/10/17 9:38,1.48914E+12,X,1748,5161,0.36,0.32,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-97,-86,-86,FALSE,combined,18,16,32,34,0
78000,A27BPRHBM28XZS,226,3/10/17 9:38,1.48914E+12,O,1335,5161,0.78,0.16,left,0.1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-60,-23,0,FALSE,combined,4,8,1,42,0
78001,A27BPRHBM28XZS,227,3/10/17 9:38,1.48914E+12,O,1345,5161,0.32,0.24,left,0.06,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-74,-88,0,FALSE,combined,1,13,2,37,0
78002,A27BPRHBM28XZS,228,3/10/17 9:38,1.48914E+12,X,1968,5161,0.16,0.32,right,1,0.2,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-84,-91,-91,FALSE,combined,8,5,42,5,0
78003,A27BPRHBM28XZS,229,3/10/17 9:38,1.48914E+12,O,1115,5161,0.44,0.32,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-9,-22,0,FALSE,combined,22,16,28,34,0
78004,A27BPRHBM28XZS,230,3/10/17 9:38,1.48914E+12,X,1690,5070,0.38,0.1,left,1,0.8,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-91,-55,-42,-55,FALSE,combined,19,5,31,35,0
78005,A27BPRHBM28XZS,231,3/10/17 9:38,1.48914E+12,X,2240,5070,0.04,0.52,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-91,-31,-31,-31,FALSE,combined,3,25,47,25,0
78006,A27BPRHBM28XZS,232,3/10/17 9:38,1.48914E+12,O,2620,5070,0.3,0.44,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-91,-5,-12,0,FALSE,combined,14,22,36,28,0
78007,A27BPRHBM28XZS,233,3/10/17 9:39,1.48914E+12,O,1302,5070,0.36,0.62,left,0.02,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-91,-38,-81,0,FALSE,combined,1,31,0,19,0
78008,A27BPRHBM28XZS,234,3/10/17 9:39,1.48914E+12,X,1682,5070,0.16,0.58,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-91,-7,-14,-14,FALSE,combined,9,27,41,23,0
78009,A27BPRHBM28XZS,235,3/10/17 9:39,1.48914E+12,X,3729,5070,0.2,0.28,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-38,-42,-38,FALSE,combined,10,13,40,37,0
78010,A27BPRHBM28XZS,236,3/10/17 9:39,1.48914E+12,O,1792,5070,0.2,0.32,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-80,-89,0,FALSE,combined,10,16,40,34,0
78011,A27BPRHBM28XZS,237,3/10/17 9:39,1.48914E+12,X,1596,5070,0.44,0.12,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-114,-78,-114,FALSE,combined,22,6,28,44,0
78012,A27BPRHBM28XZS,238,3/10/17 9:39,1.48914E+12,O,1697,5070,0.92,0.48,left,1,0.1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-63,-58,0,FALSE,combined,45,2,5,3,0
78013,A27BPRHBM28XZS,239,3/10/17 9:39,1.48914E+12,X,1828,5070,0.04,0.4,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-5,-25,-5,FALSE,combined,3,20,47,30,0
78014,A27BPRHBM28XZS,240,3/10/17 9:40,1.48914E+12,O,1572,4956,0.34,0.64,right,1,0.2,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-114,21,49,0,FALSE,combined,18,6,32,4,0
78015,A27BPRHBM28XZS,241,3/10/17 9:40,1.48914E+12,O,1502,4956,0.72,0.6,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-114,11,16,0,FALSE,combined,37,29,13,21,0
78016,A27BPRHBM28XZS,242,3/10/17 9:40,1.48914E+12,X,1242,4956,0.16,0.24,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-114,7,5,7,FALSE,combined,9,11,41,39,0
78017,A27BPRHBM28XZS,243,3/10/17 9:40,1.48914E+12,X,1222,4956,0.56,0.36,left,1,0.06,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-114,11,8,11,FALSE,combined,27,1,23,2,0
78018,A27BPRHBM28XZS,244,3/10/17 9:40,1.48914E+12,X,1587,4956,0.28,0.56,left,0.1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-114,40,74,40,FALSE,combined,1,27,4,23,0
78019,A27BPRHBM28XZS,245,3/10/17 9:40,1.48914E+12,X,1724,4967,0.44,0.92,left,0.8,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,11,-5,-56,-5,FALSE,combined,19,46,21,4,0
78020,A27BPRHBM28XZS,246,3/10/17 9:40,1.48914E+12,X,3442,4967,0.12,0.7,left,1,0.2,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,11,-26,-73,-26,FALSE,combined,6,5,44,5,0
78021,A27BPRHBM28XZS,247,3/10/17 9:40,1.48914E+12,O,1364,4967,0.56,0.28,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,11,-11,-42,0,FALSE,combined,27,13,23,37,0
78022,A27BPRHBM28XZS,248,3/10/17 9:41,1.48914E+12,X,1258,4967,0.36,0.32,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,11,-23,-7,-7,FALSE,combined,17,16,33,34,0
78023,A27BPRHBM28XZS,249,3/10/17 9:41,1.48914E+12,X,1311,4967,0.28,0.2,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,11,-47,-24,-24,FALSE,combined,13,11,37,39,0
78024,A27BPRHBM28XZS,250,3/10/17 9:41,1.48914E+12,X,2276,4943,0.36,0.32,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-24,97,86,97,FALSE,combined,18,16,32,34,0
78025,A27BPRHBM28XZS,251,3/10/17 9:41,1.48914E+12,O,1585,4943,0.78,0.16,left,0.1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-24,60,23,0,FALSE,combined,4,8,1,42,0
78026,A27BPRHBM28XZS,252,3/10/17 9:41,1.48914E+12,X,1102,4943,0.32,0.24,right,0.06,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-24,74,88,88,FALSE,combined,1,13,2,37,0
78027,A27BPRHBM28XZS,253,3/10/17 9:41,1.48914E+12,X,1802,4943,0.16,0.32,left,1,0.2,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-24,84,91,84,FALSE,combined,8,5,42,5,0
78028,A27BPRHBM28XZS,254,3/10/17 9:41,1.48914E+12,X,1597,4943,0.44,0.32,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-24,9,22,22,FALSE,combined,22,16,28,34,0
78029,A27BPRHBM28XZS,255,3/10/17 9:42,1.48914E+12,O,1812,4965,0.82,0.82,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,22,85,78,0,FALSE,combined,41,40,9,10,0
78030,A27BPRHBM28XZS,256,3/10/17 9:42,1.48914E+12,O,1357,4965,0.4,0.28,right,0.06,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,22,89,74,0,FALSE,combined,1,13,2,37,0
78031,A27BPRHBM28XZS,257,3/10/17 9:42,1.48914E+12,X,2340,4965,0.12,0.52,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,22,54,132,54,FALSE,combined,6,26,44,24,0
78032,A27BPRHBM28XZS,258,3/10/17 9:42,1.48914E+12,X,1371,4965,0.52,0.36,left,0.1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,22,63,8,63,FALSE,combined,3,18,2,32,0
78033,A27BPRHBM28XZS,259,3/10/17 9:42,1.48914E+12,X,2199,4965,0.2,0.48,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,22,11,31,11,FALSE,combined,11,24,39,26,0
78034,A27BPRHBM28XZS,260,3/10/17 9:42,1.48914E+12,X,1588,4965,0.16,0.08,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-6,-5,-5,FALSE,combined,8,4,42,46,0
78035,A27BPRHBM28XZS,261,3/10/17 9:42,1.48914E+12,X,1694,4965,0.12,0.84,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-34,-94,-34,FALSE,combined,7,41,43,9,0
78036,A27BPRHBM28XZS,262,3/10/17 9:42,1.48914E+12,X,2564,4965,0.4,0.66,right,0.2,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-54,-74,-74,FALSE,combined,5,31,5,19,0
78037,A27BPRHBM28XZS,263,3/10/17 9:43,1.48914E+12,O,1066,4965,0.74,0.52,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-8,-9,0,FALSE,combined,37,25,13,25,0
78038,A27BPRHBM28XZS,264,3/10/17 9:43,1.48914E+12,X,1723,4965,0.32,0.78,left,1,0.02,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,0,-7,-27,-7,FALSE,combined,16,1,34,0,0
78039,A27BPRHBM28XZS,265,3/10/17 9:43,1.48914E+12,O,1532,4960,0.58,0.74,left,1,0.4,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-5,33,60,0,FALSE,combined,28,17,22,3,0
78040,A27BPRHBM28XZS,266,3/10/17 9:43,1.48914E+12,X,1441,4960,0.12,0.84,left,0.02,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-5,34,94,34,FALSE,combined,0,42,1,8,0
78041,A27BPRHBM28XZS,267,3/10/17 9:43,1.48914E+12,X,1198,4960,0.04,0.32,right,0.1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-5,72,89,89,FALSE,combined,0,16,5,34,0
78042,A27BPRHBM28XZS,268,3/10/17 9:43,1.48914E+12,O,1553,4960,0.52,0.76,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-5,11,14,0,FALSE,combined,26,37,24,13,0
78043,A27BPRHBM28XZS,269,3/10/17 9:43,1.48914E+12,X,1345,4960,0.96,0.08,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,-5,125,5,5,FALSE,combined,48,4,2,46,0
78044,A27BPRHBM28XZS,270,3/10/17 9:44,1.48914E+12,X,1285,4994,0.2,0.28,right,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,34,38,42,42,FALSE,combined,10,14,40,36,0
78045,A27BPRHBM28XZS,271,3/10/17 9:44,1.48914E+12,X,1466,4994,0.2,0.32,left,1,1,3Q5C1WP23N6BPCK8JC4ALVGWVCH15Y,3VQTAXTYN3QR05ULW805AZP12RQUB0,0,aodI,34,80,89,80,FALSE,combined,10,16,40,34,0
